point_id,lat,lng,distance_km,moj_prison_name
2637,51.566870227,-2.10333764527,35.1451103189,Bristol
4203,53.6751051486,-0.973104768321,35.188231739,Full Sutton
4868,53.8929936316,-0.359072840355,35.2169220105,Full Sutton
4654,51.3337118738,-0.595612759186,35.2543411268,Brixton
4797,54.1635360122,-0.424972005002,35.3205552208,Full Sutton
4302,54.3034509371,-0.880691313383,35.3680884738,Full Sutton
5511,51.3188192938,0.336749517191,35.41438202,Brixton
4872,54.0726730868,-0.351994942093,35.4151324551,Full Sutton
2518,51.2970385756,-2.17444188876,35.4349538734,Bristol
2633,51.3870405329,-2.10293105469,35.4662312438,Bristol
2106,51.7907699319,-2.46631607634,35.5536263101,Bristol
4386,54.302713775,-0.803871881763,35.5610977539,Full Sutton
1884,51.1607355206,-2.60293589591,35.5852790746,Bristol
4896,51.7353840312,-0.365966476215,35.6726588101,Brixton
4637,54.2552866096,-0.574986805004,35.7373983976,Full Sutton
5362,51.7272484056,0.140543810136,35.7579155568,Brixton
4457,53.6729438322,-0.746092121732,35.767046655,Full Sutton
1987,51.1610823448,-2.53143796565,35.7752299657,Bristol
1412,51.6977637187,-2.97177872142,35.7842533455,Bristol
4217,54.3041391853,-0.957514085617,35.8777325249,Full Sutton
2302,51.2068196956,-2.31724563778,35.9146677711,Bristol
3854,53.7671910578,-1.27428349842,35.9228575382,Full Sutton
4958,51.1501605528,-0.315229680695,36.0692183615,Brixton
1783,51.1603450013,-2.67443231602,36.0937265261,Bristol
5289,51.1444688924,0.0419834556797,36.1294681555,Brixton
3671,53.9926974525,-1.42289745295,36.1326960664,Full Sutton
1698,51.7892618455,-2.75626682298,36.1917169347,Bristol
4660,51.6033756797,-0.587309599505,36.2064717708,Brixton
5111,51.7770963846,-0.147023320773,36.2144800479,Brixton
5177,51.775932274,-0.0745925753726,36.2264897049,Brixton
1505,51.7432900085,-2.90033623719,36.2408482923,Bristol
4732,51.2429416222,-0.52674529712,36.3463691385,Brixton
5517,51.5883395324,0.350556251712,36.3623223084,Brixton
4118,53.6757299749,-1.04878185139,36.3939783722,Full Sutton
3864,54.2165377615,-1.26643048593,36.4067537828,Full Sutton
3943,53.7217723194,-1.19929183643,36.4093625617,Full Sutton
1251,51.5166857534,-3.11203865206,36.4153481686,Bristol
3670,53.9477612527,-1.42351769589,36.4289956257,Full Sutton
4471,54.3019277039,-0.727056019796,36.4455987003,Full Sutton
5462,51.2303802392,0.260644239417,36.4777802604,Brixton
3672,54.0376333092,-1.42227551849,36.5249466496,Full Sutton
4809,51.1970753577,-0.456645934147,36.5457047515,Brixton
1404,51.2482525697,-2.96227145296,36.5677417373,Bristol
5407,51.1868141513,0.186958460604,36.6526732526,Brixton
2092,51.1613854719,-2.45993870419,36.6527225643,Bristol
1331,51.6521944611,-3.0430779224,36.710032553,Bristol
2638,51.6118267831,-2.10343995344,36.8036694435,Bristol
3763,53.8125629702,-1.34943711221,36.8138792478,Full Sutton
5043,51.7782158885,-0.219458859381,36.8865635963,Brixton
4867,53.8480728231,-0.360830318386,36.9016475671,Full Sutton
5240,51.7747235638,-0.00216680997279,36.9219250248,Brixton
3955,54.260978789,-1.18888304104,36.9816402408,Full Sutton
4132,54.3047785152,-1.03433996937,37.0610536812,Full Sutton
2210,51.7910352368,-2.39382489849,37.1162408667,Bristol
1494,51.2038656536,-2.88977604287,37.167504932,Bristol
4873,54.1175920061,-0.350213382485,37.1850992945,Full Sutton
3771,54.1720460825,-1.34381150919,37.1922267027,Full Sutton
2632,51.3420822413,-2.10283006306,37.26288037,Bristol
1684,51.1599107894,-2.74592704705,37.2720015864,Bristol
4541,53.6721277963,-0.670428165586,37.3225349834,Full Sutton
1326,51.2925934241,-3.034906484,37.3225943452,Bristol
1252,51.561634282,-3.11313501689,37.3551721642,Bristol
3669,53.9028247096,-1.42413625354,37.3974827972,Full Sutton
4575,51.4693876942,-0.663438535698,37.4301829008,Brixton
4653,51.2887665989,-0.596984132776,37.5037139937,Brixton
3673,54.0825688229,-1.42165188628,37.584195222,Full Sutton
5560,51.4521216026,0.415520539013,37.6041016374,Brixton
4574,51.4244421939,-0.664750017839,37.6122132694,Brixton
5510,51.2738977839,0.334469140619,37.6541956346,Brixton
5559,51.4072036834,0.413152078845,37.7852941631,Brixton
2527,51.7016525954,-2.17599573302,37.8102856716,Bristol
4742,51.6923671216,-0.512199858371,37.8742471769,Brixton
2420,51.7464769533,-2.24859233373,37.8865941391,Bristol
4576,51.5143328236,-0.662123652641,37.9125124063,Brixton
4788,53.7592405298,-0.440139584786,37.9610536806,Full Sutton
4555,54.301092729,-0.650243956451,37.9733018816,Full Sutton
5472,51.6796032634,0.282951448859,38.0003750297,Brixton
1600,51.7887731184,-2.82875007984,38.0300589324,Bristol
4707,53.7152778949,-0.517534450541,38.0637833465,Full Sutton
4883,51.1511680116,-0.386685659497,38.0804217678,Brixton
5561,51.4970390969,0.417895135245,38.0842285589,Brixton
5349,51.1431997338,0.113411484815,38.1602995323,Brixton
2196,51.1616449002,-2.38843829053,38.1703689222,Bristol
4972,51.7792907791,-0.291899004328,38.2066562623,Brixton
4031,53.6763069881,-1.12446167215,38.2208277067,Full Sutton
5303,51.7734702612,0.0702537887155,38.2635405933,Brixton
4821,51.7363680972,-0.438343450078,38.3623330284,Brixton
4798,54.2084558616,-0.423263637007,38.4192871333,Full Sutton
4573,51.3794963229,-0.666058110662,38.4491688084,Brixton
5419,51.7259080906,0.212881827181,38.4642498453,Brixton
2517,51.2520797245,-2.17427146266,38.5526218413,Bristol
4719,54.2543553763,-0.498266463281,38.6115479539,Full Sutton
5558,51.3622853397,0.410789733845,38.6184988059,Brixton
4661,51.6483183404,-0.58591313886,38.6942967769,Brixton
2408,51.2069919967,-2.24567386536,38.7739391007,Bristol
5518,51.6332581008,0.352878309713,38.8401659191,Brixton
4045,54.3053689224,-1.11116873547,38.8565529711,Full Sutton
2750,51.4769974507,-2.03113936911,38.8596340856,Bristol
4946,53.9817670406,-0.279332832207,38.8705748931,Full Sutton
1253,51.6065824472,-3.1142342298,38.9196633155,Bristol
5096,51.1030773992,-0.174103417398,38.9408332042,Brixton
5162,51.1019408745,-0.10272982363,38.9520022828,Brixton
3668,53.8578878231,-1.42475313205,38.9880971174,Full Sutton
4577,51.5592775822,-0.660805357014,39.0345821282,Brixton
2639,51.6567829924,-2.10354252763,39.0364110758,Bristol
1587,51.1594328873,-2.81741991009,39.059532895,Bristol
2751,51.5219547668,-2.03117028164,39.1075755633,Bristol
4945,53.9368487343,-0.281181699251,39.1461567691,Full Sutton
4866,53.8031516368,-0.362583032897,39.1565012538,Full Sutton
5562,51.5419561663,0.420275888537,39.2013835201,Brixton
4947,54.0266849653,-0.277478926273,39.2354634897,Full Sutton
2749,51.4320397875,-2.03110853651,39.2522592482,Bristol
3674,54.1275039937,-1.42102655005,39.2564865113,Full Sutton
2315,51.7912558514,-2.32133269968,39.2577422728,Bristol
1413,51.7427128575,-2.97274308591,39.3680592952,Bristol
1899,51.8350576023,-2.61190337662,39.4497359232,Bristol
4624,53.6712639705,-0.5947680349,39.4545511792,Full Sutton
4874,54.1625105477,-0.348426953146,39.5124235181,Full Sutton
3853,53.7222544825,-1.27505712317,39.5215345221,Full Sutton
5028,51.1041703729,-0.245481565058,39.5666336632,Brixton
1332,51.6971429651,-3.04411132594,39.5848177363,Bristol
5225,51.1007608057,-0.031360961245,39.5996019303,Brixton
2631,51.2971236022,-2.10272933206,39.6130148852,Bristol
2002,51.8354128522,-2.53934265651,39.6211642521,Bristol
4287,53.6294999511,-0.898602127093,39.6661271283,Full Sutton
3762,53.7676260297,-1.3501317472,39.7084588286,Full Sutton
4731,51.1979970028,-0.528179265069,39.8085235168,Brixton
4371,53.6287806861,-0.823011548582,39.8383186458,Full Sutton
4572,51.3345500809,-0.667362825713,39.8998568555,Brixton
1798,51.834657596,-2.68446250702,39.9089798433,Bristol
5461,51.1854556511,0.258445052607,39.9285417685,Brixton
2752,51.5669117361,-2.03120127439,39.9841690124,Bristol
4944,53.8919300465,-0.283025545877,40.0489898382,Full Sutton
3865,54.2614705302,-1.26563333511,40.049366084,Full Sutton
5557,51.3173665715,0.408433483212,40.0630558627,Brixton
4638,54.3002088558,-0.57343592063,40.0707080916,Full Sutton
4897,51.7803210499,-0.364343568667,40.1108288564,Brixton
4202,53.6301714892,-0.974195867055,40.1212119731,Full Sutton
3772,54.2169799224,-1.34309963777,40.1467524195,Full Sutton
5363,51.7721723737,0.142669034065,40.1866710482,Brixton
1403,51.2032994768,-2.96133417847,40.222735245,Bristol
4948,54.0716025085,-0.275619962885,40.2233961517,Full Sutton
4652,51.2438209504,-0.598351971162,40.2515659118,Brixton
2301,51.1618606282,-2.31693690365,40.2558325704,Bristol
2748,51.3870817773,-2.03107778358,40.2667176576,Bristol
4303,54.3483781543,-0.879470988472,40.3658480033,Full Sutton
5509,51.2289758543,0.332194637789,40.391811595,Brixton
1506,51.7882397147,-2.90123118944,40.407058667,Bristol
2107,51.8357233435,-2.46678053509,40.4152403057,Bristol
4387,54.3476397784,-0.802567832122,40.5350672405,Full Sutton
1883,51.1157778979,-2.60235033964,40.5830109978,Bristol
3942,53.6768361843,-1.2001440129,40.5849932786,Full Sutton
4808,51.1521318315,-0.45814567294,40.6109410235,Brixton
4456,53.6280136989,-0.747424348286,40.6298120066,Full Sutton
5406,51.1418869831,0.18483423272,40.7072284932,Brixton
4578,51.6042219701,-0.659483637108,40.7435713566,Brixton
1986,51.1161241691,-2.53092180732,40.7496720714,Bristol
4957,51.1052197894,-0.31686408905,40.8001042676,Brixton
4218,54.3490675359,-0.956377497866,40.81313139,Full Sutton
5288,51.0995371995,0.0400029923426,40.8533776355,Brixton
5563,51.5868728107,0.422662819981,40.9034041964,Brixton
1699,51.8342128356,-2.75701985936,40.9776973469,Bristol
1782,51.1153880013,-2.67377736693,41.0295721324,Bristol
1254,51.6515302492,-3.11533630059,41.037440195,Bristol
3667,53.8129505929,-1.42536833758,41.1287212798,Full Sutton
3573,53.993039243,-1.49915696602,41.1324900031,Full Sutton
1177,51.4710327247,-3.18291638463,41.1484056166,Bristol
4117,53.630795296,-1.04979255164,41.1827835269,Full Sutton
3956,54.3059104032,-1.18800015472,41.1842411321,Full Sutton
5112,51.8220278458,-0.145180241375,41.2047153868,Brixton
5178,51.8208618672,-0.0726775484174,41.2152709721,Brixton
2528,51.7466079733,-2.17617063372,41.2183091325,Bristol
4472,54.346852413,-0.725668258708,41.3132141978,Full Sutton
1493,51.1589112978,-2.88891072625,41.3774348854,Bristol
1178,51.5159804891,-3.18408069791,41.3826363341,Bristol
4787,53.7143169378,-0.441802098866,41.3828659449,Full Sutton
3572,53.9481024835,-1.49969522046,41.3930154873,Full Sutton
2753,51.6118683587,-2.03123234762,41.4495485715,Bristol
3675,54.1724388219,-1.42039950351,41.4677192035,Full Sutton
3574,54.0379756606,-1.49861724362,41.4774846946,Full Sutton
4743,51.7373076027,-0.510724455314,41.4825096178,Brixton
1176,51.4260845945,-3.18175508299,41.5193928137,Bristol
2091,51.1164268129,-2.4594919483,41.5221719832,Bristol
4943,53.847010977,-0.284864390465,41.5381942835,Full Sutton
5473,51.7245232777,0.28521413758,41.5976983421,Brixton
4662,51.6932606279,-0.584513045,41.6363856263,Brixton
2640,51.7017388552,-2.10364536876,41.7513196779,Bristol
5519,51.6781762485,0.355206404094,41.7719821602,Brixton
4949,54.1165196701,-0.273755923386,41.7902093882,Full Sutton
2211,51.8359890743,-2.39421720075,41.7964907767,Bristol
5044,51.8231491464,-0.217687744102,41.7966335835,Brixton
5241,51.8196512174,-0.000179852666375,41.8278442249,Brixton
4133,54.3497079186,-1.03328713035,41.8571583208,Full Sutton
2747,51.3421234198,-2.03104711004,41.8578217989,Bristol
4799,54.2533753369,-0.421550590049,41.8872489734,Full Sutton
2421,51.7914317744,-2.24883966771,41.8894416367,Bristol
4865,53.7582300725,-0.364331001284,41.8895164416,Full Sutton
4571,51.289603468,-0.668664174482,41.9005796156,Brixton
4540,53.6271989943,-0.67184074291,42.0056140874,Full Sutton
2516,51.2071205254,-2.17410147567,42.0353820688,Bristol
5556,51.2724473789,0.406083306244,42.0560155042,Brixton
1683,51.1149544817,-2.74520271084,42.0698323872,Bristol
4706,53.6703523602,-0.519111947033,42.0755463413,Full Sutton
1179,51.560927888,-3.18524803316,42.2120112662,Bristol
3571,53.9031653819,-1.50023201234,42.247860637,Full Sutton
4875,54.2074287116,-0.346635636061,42.3052197134,Full Sutton
3575,54.0829117363,-1.49807604787,42.4132259952,Full Sutton
2630,51.2521646154,-2.10262886078,42.4247527173,Bristol
4492,51.4701857805,-0.735403165914,42.4281581122,Brixton
4822,51.7813066947,-0.436792365382,42.5206843825,Brixton
4882,51.1062256424,-0.388250811744,42.588478689,Brixton
4491,51.4252390049,-0.736644066858,42.5888318204,Brixton
5607,51.4506178528,0.487408852157,42.6020944456,Brixton
1601,51.8337233239,-2.82957524531,42.6100538321,Bristol
5420,51.7708299091,0.215078739536,42.6126568185,Brixton
4720,54.2992760902,-0.496632141155,42.6538584201,Full Sutton
5348,51.0982700631,0.111361859795,42.6599162614,Brixton
4556,54.3460160634,-0.64877249805,42.6669855804,Full Sutton
5606,51.4057023348,0.484970070884,42.7621146131,Brixton
4030,53.6313713677,-1.12539196398,42.805743398,Full Sutton
2407,51.1620326545,-2.24543472257,42.8262425181,Bristol
1333,51.7420911081,-3.04514742086,42.8519439511,Bristol
4493,51.5151321878,-0.73415904694,42.8542717329,Brixton
2195,51.1166858275,-2.38806094097,42.8677706265,Bristol
4973,51.8242257621,-0.290199869085,42.9661330319,Brixton
4579,51.6491659874,-0.658158481159,42.9695079313,Brixton
3761,53.722688744,-1.35082450194,42.991414257,Full Sutton
5304,51.8183959038,0.0723126585242,43.0167240001,Brixton
5608,51.4955329414,0.489853951161,43.0264855191,Brixton
5564,51.6317890298,0.425055950772,43.1210908933,Brixton
1414,51.7876616374,-2.97370996417,43.233961163,Bristol
4490,51.3802918609,-0.737881760751,43.3297656451,Brixton
3852,53.6773175603,-1.27582865588,43.3987521509,Full Sutton
4651,51.1988749283,-0.599716286338,43.4033242205,Brixton
2754,51.6568246346,-2.03126350161,43.4441754664,Bristol
4046,54.3502992981,-1.11019965593,43.4549388623,Full Sutton
3773,54.2619134186,-1.34238581563,43.4771403448,Full Sutton
5605,51.3607863875,0.48253758583,43.5000970254,Brixton
5508,51.1840535051,0.329925988798,43.5334174969,Brixton
4942,53.8020915259,-0.286698251303,43.5536632398,Full Sutton
4730,51.153052007,-0.529609542663,43.5703860393,Brixton
1180,51.6058749213,-3.18641840075,43.6025824959,Bristol
1255,51.6964776881,-3.11644123909,43.6280048012,Bristol
1325,51.2026895493,-3.03288990138,43.6384399161,Bristol
1586,51.1144773415,-2.81662619308,43.6613765794,Bristol
3570,53.8582279381,-1.50076734702,43.6621314834,Full Sutton
5460,51.140530648,0.256251521622,43.6800691711,Brixton
2316,51.8362100431,-2.32165284192,43.7092854383,Bristol
3666,53.768013019,-1.42598187624,43.7386752358,Full Sutton
4494,51.5600782268,-0.732911698911,43.8500696776,Brixton
2866,51.4769946313,-1.95914483491,43.8591627091,Bristol
5020,53.980651658,-0.203127179568,43.870395299,Full Sutton
4950,54.1614364502,-0.271886789024,43.8739285161,Full Sutton
3576,54.1278474705,-1.49753337331,43.9019560162,Full Sutton
4623,53.6263365776,-0.596260949094,43.9108369998,Full Sutton
5095,51.0581396638,-0.175871740758,43.9323170988,Brixton
5161,51.0570049497,-0.104567181097,43.9422174778,Brixton
3866,54.3064029538,-1.26483399785,43.9596602178,Full Sutton
2746,51.2971647149,-2.03101651563,43.9630065006,Bristol
5609,51.5404476003,0.492305389509,44.0183877611,Brixton
2867,51.5219519429,-1.95910488086,44.0789911263,Bristol
5019,53.9357351771,-0.205057837584,44.1147546855,Full Sutton
3676,54.2173733077,-1.41977074031,44.1369656713,Full Sutton
1402,51.158346024,-2.9603993167,44.1422374311,Bristol
2865,51.4320369727,-1.95918468554,44.2074071663,Bristol
4570,51.244656484,-0.669962168406,44.3770049367,Brixton
1900,51.8800095957,-2.61251372486,44.4478679982,Bristol
5027,51.0592308962,-0.247180838946,44.487958983,Brixton
5224,51.0558267607,-0.0332673368542,44.5172828019,Brixton
5555,51.2275277622,0.403739182336,44.5237962793,Brixton
4639,54.3451307349,-0.571880779898,44.543929437,Full Sutton
2003,51.8803654162,-2.53988066889,44.6000892585,Bristol
4489,51.3353443485,-0.739116258515,44.622063891,Brixton
4286,53.5845670319,-0.899770452105,44.6643217639,Full Sutton
4898,51.8252576864,-0.362716428735,44.6678698453,Brixton
2300,51.1169012115,-2.31662896372,44.7347823373,Bristol
5364,51.8170959339,0.144799797885,44.7359870228,Brixton
1507,51.8331890638,-2.90212847658,44.7444040668,Bristol
5604,51.3158700111,0.480111375581,44.7874807982,Brixton
4370,53.5838489398,-0.824260033031,44.8173139511,Full Sutton
1799,51.8796089469,-2.68514518561,44.8559692494,Bristol
2868,51.5669089076,-1.95906482302,44.8585417049,Bristol
2641,51.7466943715,-2.10374847775,44.8609406948,Bristol
4807,51.1071879261,-0.459641555444,44.8654491324,Brixton
5018,53.8908183107,-0.206983253426,44.9178314061,Full Sutton
2529,51.7915630047,-2.17634599039,44.9252747673,Bristol
3941,53.6318997005,-1.20099388715,44.9292964188,Full Sutton
4663,51.7382025421,-0.583109305413,44.9436159314,Brixton
5405,51.096959404,0.182715463852,44.9526244687,Brixton
4201,53.5852374749,-0.975284021155,45.0689654581,Full Sutton
5520,51.7230939753,0.357540555615,45.0692633461,Brixton
4786,53.6693929714,-0.443460119274,45.1003502324,Full Sutton
2864,51.387078967,-1.95922443308,45.1105701937,Bristol
2108,51.8806764062,-2.46724620675,45.3069857102,Bristol
4744,51.7822477076,-0.509245207386,45.3556899314,Brixton
4304,54.3933050162,-0.878247310507,45.364101311,Full Sutton
4495,51.6050238976,-0.731661110746,45.3780631549,Brixton
5474,51.7694428755,0.287482718679,45.4610658952,Brixton
1181,51.6508215892,-3.18759181109,45.5029285374,Bristol
4388,54.3925654238,-0.801260199539,45.5147413364,Full Sutton
4455,53.5830832032,-0.748752979911,45.5223200305,Full Sutton
5610,51.5853618294,0.494763188919,45.5407341405,Brixton
3957,54.3508416706,-1.18711484451,45.548235096,Full Sutton
1882,51.0708199224,-2.60176628842,45.5812404008,Bristol
3569,53.8132901518,-1.50130122982,45.5837879398,Full Sutton
4956,51.0602786407,-0.318494298696,45.5884689727,Brixton
2629,51.2072052808,-2.10252864836,45.6128089241,Bristol
5287,51.0546051037,0.0380276151515,45.6361529849,Brixton
4580,51.694109634,-0.65682987735,45.63681208,Brixton
4800,54.2982944382,-0.419832846772,45.6403508892,Full Sutton
1985,51.0711656416,-2.53040697568,45.729689139,Bristol
1492,51.1139565836,-2.88804763536,45.7467027503,Bristol
4219,54.3939955335,-0.955237787015,45.762557802,Full Sutton
5565,51.6767048236,0.427455302201,45.779564052,Brixton
2515,51.1621609781,-2.17393192631,45.8000222761,Bristol
1700,51.8791634722,-2.75777486215,45.8094202651,Bristol
3577,54.1727828633,-1.49698921447,45.8898871733,Full Sutton
2755,51.7017805642,-2.03129473665,45.8991033369,Bristol
1781,51.0704306472,-2.67312410121,45.9792832066,Bristol
4116,53.5858602645,-1.05080052414,46.0165367699,Full Sutton
4941,53.7571716932,-0.288527146588,46.0263139831,Full Sutton
2422,51.8363862486,-2.24908764705,46.0874888208,Bristol
3471,53.9933326517,-1.57541794704,46.1323286069,Full Sutton
1105,51.4702844275,-3.25488463205,46.14798254,Bristol
